ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
147.32.96.69,1826799,0.0,0.0,1947367734,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845916986465454,2.5960272602859362e-05,0.0029543013147991085,0
213.179.58.83,12,5.0,1281.0,850,139.0,631.0,256.2,70.83333333333333,209.95880548336143,25.301215685249492,0.08189821243286133,0.3475029468536377,0.1859140396118164,0.09827436973419147,1.9073486328125e-06,0.3020603656768799,0.09654779867692427,0.11041952592758623,0
213.232.93.3,8,5.0,1399.0,480,139.0,632.0,279.8,60.0,204.8260237372195,0.0,0.08659100532531738,0.284822940826416,0.2010899782180786,0.07178385996469899,2.86102294921875e-06,0.29965996742248535,0.100301878792899,0.11973501458997726,0
38.229.70.20,8,3.0,1174.0,610,139.0,865.0,391.3333333333333,76.25,410.5001015022205,30.089153242607924,0.1773529052734375,0.2687199115753174,0.22303640842437744,0.04568350315093994,6.198883056640625e-06,0.3014681339263916,0.1245701653616769,0.14414842377322273,0
78.40.125.4,10,5.0,1404.0,730,139.0,637.0,280.8,73.0,206.97632714878287,27.406406388125955,0.07546782493591309,0.3730814456939697,0.20505046844482422,0.11127958582071265,1.9073486328125e-06,0.39997315406799316,0.10494057337443034,0.13415529339045615,0
82.96.64.4,24,12.0,2904.0,1700,139.0,631.0,242.0,70.83333333333333,182.0988742414406,24.745077097873626,5.0067901611328125e-05,0.36893606185913086,0.08372046730735085,0.11344469102595561,0.0,0.30420804023742676,0.04587147546851117,0.0887612879305473,0
86.65.39.15,8,5.0,1399.0,610,139.0,632.0,279.8,76.25,204.8260237372195,30.089153242607924,0.08328580856323242,0.27428674697875977,0.20502400398254395,0.07247167119895816,7.152557373046875e-07,0.30252695083618164,0.10527341706412179,0.12469236352285841,0
89.16.176.16,14,8.0,2689.0,1100,139.0,865.0,336.125,78.57142857142857,295.6689449367316,30.472470011002194,0.0002460479736328125,0.1551222801208496,0.07191102845328194,0.053950144577466,2.6226043701171875e-06,0.15496301651000977,0.04307422271141639,0.058502138752971694,0
93.152.160.101,10,4.0,1111.0,730,139.0,631.0,277.75,73.0,235.96804162145912,27.406406388125955,0.09670400619506836,0.28649377822875977,0.19397362073262533,0.07755409896234318,1.9073486328125e-06,0.3200862407684326,0.11514682239956325,0.13472357917056815,0
Cisco_db:19:c3,20,10.0,600.0,1200,60.0,60.0,60.0,60.0,0.0,0.0,0.00010800361633300781,0.0025539398193359375,0.0006656911638047961,0.0008646191866985139,0.0,0.002629995346069336,0.0003021516297992907,0.0006867452688617636,0
PcsCompu_17:ba:94,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_1f:65:4a,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_54:b4:1b,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,5.7220458984375e-06,5.7220458984375e-06,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_72:52:25,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,1.6689300537109375e-06,1.6689300537109375e-06,1.6689300537109375e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_a6:78:09,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_b5:b7:19,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_c3:c0:c5,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_e1:08:45,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_e2:09:2d,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_eb:65:a9,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,0.0,0.0,0.0,0.0,0.0,0
