ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
147.32.84.255,8,0.0,0.0,1904,0.0,0.0,0.0,238.0,0.0,5.3452248382484875,0.0,0.0,0.0,0.0,1.2159347534179688e-05,37.11786699295044,8.419742005211967,13.926166010632672,0
147.32.84.59,14,7.0,833.0,2058,119.0,119.0,119.0,147.0,0.0,0.0,5.99983286857605,6.000638008117676,6.0001561641693115,0.0002490647724958557,1.3113021850585938e-05,6.000622987747192,2.7693067697378306,2.9911763001334744,0
213.179.58.83,28,14.0,4848.0,2144,140.0,801.0,346.2857142857143,76.57142857142857,227.88675614518195,27.12853980511431,0.041031837463378906,37.97263717651367,3.0696558402134824,10.075967593108723,1.1920928955078125e-05,37.81336736679077,1.4838777118259006,7.1255205216709046,0
213.232.93.3,26,13.0,4798.0,2024,140.0,706.0,369.0769230769231,77.84615384615384,230.24387850656007,27.770044735566863,0.0355067253112793,38.115132093429565,3.313559333483378,10.493420702359964,7.152557373046875e-06,37.950287103652954,1.5970914840698243,7.421239288840663,0
38.229.70.20,16,8.0,4528.0,1424,140.0,1239.0,566.0,89.0,409.8961540962017,30.66376797894653,0.12923121452331543,38.40995717048645,5.6460471493857245,13.376009868823822,1.0251998901367188e-05,38.23992109298706,2.6461745421091716,9.513666306937111,0
78.40.125.4,28,14.0,4872.0,2144,140.0,1049.0,348.0,76.57142857142857,274.4081743568259,27.12853980511431,0.03116297721862793,38.11453199386597,3.0662900667924147,10.117854093837945,3.814697265625e-06,37.94526505470276,1.48262447781033,7.151525054382819,0
82.96.64.4,60,30.0,9804.0,4528,140.0,1138.0,326.8,75.46666666666667,318.62012837687536,26.28621257905773,8.821487426757812e-06,37.98190402984619,1.3751748430317845,6.918612461505366,7.152557373046875e-06,37.79700589179993,0.679075067326174,4.874423620148836,0
86.65.39.15,26,13.0,4798.0,2024,140.0,944.0,369.0769230769231,77.84615384615384,268.05206631624804,27.770044735566863,0.03665924072265625,38.10504221916199,3.313590347766876,10.490344051196812,1.0013580322265625e-05,37.940770864486694,1.5970826053619385,7.419294334391006,0
89.16.176.16,40,20.0,9268.0,3328,140.0,1239.0,463.4,83.2,372.21335138246775,29.347781989314086,9.775161743164062e-06,38.40820002555847,2.0729897900631555,8.564474975823083,5.245208740234375e-06,38.2422559261322,1.0141632067851531,6.039440422572124,0
93.152.160.101,22,11.0,4686.0,1784,140.0,1138.0,426.0,81.0909090909091,390.5017285493113,29.092478312654872,0.050163984298706055,38.084378242492676,3.971243071556091,11.371919336765252,1.1682510375976562e-05,37.93464112281799,1.8981933707282657,8.059303607937915,0
Cisco_db:19:c3,20,10.0,600.0,1200,60.0,60.0,60.0,60.0,0.0,0.0,7.128715515136719e-05,0.0025620460510253906,0.0007090038723415799,0.0009149844133335589,6.9141387939453125e-06,0.002619028091430664,0.0003350157486765008,0.0007229513811845234,0
Ibm_26:56:48,2,1.0,60.0,120,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3589859008789062e-05,1.3589859008789062e-05,1.3589859008789062e-05,0.0,0
PcsCompu_17:ba:94,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_1f:65:4a,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_54:b4:1b,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,1.3113021850585938e-05,1.3113021850585938e-05,1.3113021850585938e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_72:52:25,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_a6:78:09,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_b5:b7:19,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,1.3828277587890625e-05,1.3828277587890625e-05,1.3828277587890625e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_c3:c0:c5,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,1.5020370483398438e-05,1.5020370483398438e-05,1.5020370483398438e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_e1:08:45,2,4.0,240.0,120,60.0,60.0,60.0,60.0,0.0,0.0,1.2159347534179688e-05,13.539452314376831,4.513159354527791,6.382552960885676,13.539474964141846,13.539474964141846,13.539474964141846,0.0,0
PcsCompu_e2:09:2d,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,1.3113021850585938e-05,1.3113021850585938e-05,1.3113021850585938e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_eb:65:a9,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,1.4066696166992188e-05,1.4066696166992188e-05,1.4066696166992188e-05,0.0,0.0,0.0,0.0,0.0,0
