ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
PcsCompu_29:6f:96,2.0,2.0,120.0,84.0,60.0,60.0,60.0,42.0,0.0,0.0,29.696113109588623,29.696113109588623,29.696113109588623,0.0,29.696112871170044,29.696112871170044,29.696112871170044,0.0,0
PcsCompu_5b:ee:bf,0.0,1.0,60.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_67:29:91,1.0,8.0,480.0,42.0,60.0,60.0,60.0,42.0,0.0,0.0,0.04598402976989746,4.469334125518799,1.5065915925162179,1.482577460600082,0.0,0.0,0.0,0.0,0
PcsCompu_6a:51:b7,1.0,8.0,480.0,42.0,60.0,60.0,60.0,42.0,0.0,0.0,0.029675006866455078,4.468840837478638,1.5042189870561873,1.4886017675150904,0.0,0.0,0.0,0.0,0
PcsCompu_8a:38:fd,1.0,43.0,2580.0,42.0,60.0,60.0,60.0,42.0,0.0,0.0,0.12665319442749023,7.017807960510254,1.331465863046192,1.3520029134267146,0.0,0.0,0.0,0.0,0
PcsCompu_96:32:51,4.0,4.0,240.0,168.0,60.0,60.0,60.0,42.0,0.0,0.0,6.281206130981445,29.67451286315918,18.115048011144,9.552247973875723,6.280900478363037,29.674788236618042,18.114964803059895,9.55248317319421,0
PcsCompu_bc:f8:e2,2.0,12.0,720.0,84.0,60.0,60.0,60.0,42.0,0.0,0.0,0.45347070693969727,12.058252096176147,4.794375636360862,3.1611707434236718,51.29981207847595,51.29981207847595,51.29981207847595,0.0,0
PcsCompu_bf:4f:eb,0.0,2.0,120.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,8.89640998840332,8.89640998840332,8.89640998840332,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_e7:4b:ea,0.0,4.0,240.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,8.882547855377197,12.040467262268066,9.960841655731201,1.4708529916706083,0.0,0.0,0.0,0.0,0
PcsCompu_e8:fe:87,10.0,14.0,588.0,600.0,42.0,42.0,42.0,60.0,0.0,0.0,0.5607149600982666,12.417985916137695,4.268110036849976,3.3789375252483205,0.5798192024230957,12.55862307548523,6.102773692872789,4.695775487026155,0
PcsCompu_ee:d4:3c,0.0,14.0,840.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,1.1929340362548828,9.420847177505493,4.1562739335573635,2.5628982587425093,0.0,0.0,0.0,0.0,0
PcsCompu_f6:b8:78,2.0,17.0,1020.0,84.0,60.0,60.0,60.0,42.0,0.0,0.0,0.5146934986114502,18.999468088150024,3.4814479798078537,5.062090857606738,12.558334589004517,12.558334589004517,12.558334589004517,0.0,0
fe80::2d09:947f:ae6d:36b0,0.0,3.0,321.0,0.0,84.0,153.0,107.0,0.0,39.83716857408418,0.0,0.10294795036315918,3.3145179748535156,1.7087329626083374,1.6057850122451782,0.0,0.0,0.0,0.0,0
fe80::5d54:f84:50ed:8e39,0.0,1.0,147.0,0.0,147.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ff02::1:2,2.0,0.0,0.0,300.0,0.0,0.0,0.0,150.0,0.0,4.242640687119285,0.0,0.0,0.0,0.0,0.5303740501403809,0.5303740501403809,0.5303740501403809,0.0,0
ff02::1:3,2.0,0.0,0.0,168.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10294795036315918,0.10294795036315918,0.10294795036315918,0.0,0
