ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
02:6d:7f:c2:9e:4a,1.0,20.0,840.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.5624542236328125,20.43728280067444,2.456621057108829,4.403677772897829,0.0,0.0,0.0,0.0,0
02:6e:d5:c0:04:64,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,15.134341955184937,15.134341955184937,15.134341955184937,0.0,0.0,0.0,0.0,0.0,0
02:6f:17:6a:8c:d6,1.0,14.0,588.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.843696117401123,20.64046287536621,4.075857070776133,5.772923281568222,0.0,0.0,0.0,0.0,0
02:6f:59:75:9f:f4,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.5166940689086914,0.5166940689086914,0.5166940689086914,0.0,0.0,0.0,0.0,0.0,0
02:70:bf:a6:b5:2a,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,22.0018527507782,22.0018527507782,22.0018527507782,0.0,0.0,0.0,0.0,0.0,0
02:70:dd:37:60:68,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,19.49255895614624,19.49255895614624,19.49255895614624,0.0,0.0,0.0,0.0,0.0,0
02:71:46:77:16:4c,1.0,3.0,126.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,15.255083799362183,41.06160283088684,28.15834331512451,12.903259515762329,0.0,0.0,0.0,0.0,0
02:72:c1:e9:8f:f4,1.0,40.0,1680.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.22298192977905273,5.824090003967285,1.4538816672105055,1.2576454725370538,0.0,0.0,0.0,0.0,0
02:72:c4:1c:55:ec,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,4.644942998886108,4.644942998886108,4.644942998886108,0.0,0.0,0.0,0.0,0.0,0
02:72:d1:aa:5a:9c,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,24.922374963760376,24.922374963760376,24.922374963760376,0.0,0.0,0.0,0.0,0.0,0
02:73:b2:12:a2:c4,1.0,14.0,588.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.6249492168426514,26.342564582824707,3.813533911338219,6.859404869839093,0.0,0.0,0.0,0.0,0
02:75:49:8f:b7:a4,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,13.975026845932007,13.975026845932007,13.975026845932007,0.0,0.0,0.0,0.0,0.0,0
02:78:a0:1d:f9:e8,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,3.609072208404541,3.609072208404541,3.609072208404541,0.0,0.0,0.0,0.0,0.0,0
02:78:ef:96:bd:b0,1.0,14.0,588.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.6326313018798828,15.749855756759644,4.326772249661959,5.372088939313483,0.0,0.0,0.0,0.0,0
02:79:02:cc:c0:aa,1.0,23.0,966.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.4004995822906494,17.252862691879272,2.6000775315544824,4.410384207594536,0.0,0.0,0.0,0.0,0
02:79:be:d0:7c:20,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,2.930931568145752,2.930931568145752,2.930931568145752,0.0,0.0,0.0,0.0,0.0,0
02:79:f2:b7:5e:12,1.0,23.0,966.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.5780801773071289,12.023566007614136,2.152230284430764,2.821981990511718,0.0,0.0,0.0,0.0,0
02:7a:7c:7a:6a:c0,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,21.188474893569946,21.188474893569946,21.188474893569946,0.0,0.0,0.0,0.0,0.0,0
02:7a:82:36:c4:4e,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,19.326295852661133,19.326295852661133,19.326295852661133,0.0,0.0,0.0,0.0,0.0,0
02:7b:0e:75:2e:c6,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,26.357402086257935,26.357402086257935,26.357402086257935,0.0,0.0,0.0,0.0,0.0,0
02:7b:97:39:61:08,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,42.336710929870605,42.336710929870605,42.336710929870605,0.0,0.0,0.0,0.0,0.0,0
02:7c:30:43:d9:30,0.0,25.0,1050.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.5155670642852783,16.875,2.2701776226361594,3.557122775710648,0.0,0.0,0.0,0.0,0
02:7c:a6:90:57:12,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,34.96327304840088,34.96327304840088,34.96327304840088,0.0,0.0,0.0,0.0,0.0,0
02:7c:d8:cc:0f:5c,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,26.24539542198181,26.24539542198181,26.24539542198181,0.0,0.0,0.0,0.0,0.0,0
02:7d:07:51:b0:5c,1.0,39.0,1638.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.18460822105407715,5.703684568405151,1.5525993673424971,1.2957421708369978,0.0,0.0,0.0,0.0,0
02:7e:6d:66:8d:34,1.0,40.0,1680.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.15715909004211426,4.203059911727905,1.4099579957815318,1.0723499547282773,0.0,0.0,0.0,0.0,0
02:7f:9f:d1:84:72,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,17.427276849746704,17.427276849746704,17.427276849746704,0.0,0.0,0.0,0.0,0.0,0
02:7f:a6:29:b8:8e,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,29.09200096130371,29.09200096130371,29.09200096130371,0.0,0.0,0.0,0.0,0.0,0
02:80:ff:45:36:a8,1.0,3.0,126.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,14.776817321777344,41.54293084144592,28.159874081611633,13.38305675983429,0.0,0.0,0.0,0.0,0
02:81:00:90:f2:36,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,38.26669096946716,38.26669096946716,38.26669096946716,0.0,0.0,0.0,0.0,0.0,0
02:81:d1:27:4a:42,1.0,3.0,126.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,15.561328649520874,40.75541591644287,28.158372282981873,12.597043633460999,0.0,0.0,0.0,0.0,0
02:82:40:c4:09:74,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,31.61125421524048,31.61125421524048,31.61125421524048,0.0,0.0,0.0,0.0,0.0,0
02:83:28:6a:71:6a,1.0,14.0,588.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.6873340606689453,12.263072729110718,3.264410899235652,3.856247238273994,0.0,0.0,0.0,0.0,0
02:84:b1:aa:1d:fc,1.0,26.0,1092.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.48543477058410645,7.984896898269653,1.6280576801300048,1.7183156680526863,0.0,0.0,0.0,0.0,0
02:84:b1:dd:9b:9c,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,17.621318578720093,17.621318578720093,17.621318578720093,0.0,0.0,0.0,0.0,0.0,0
02:85:4d:7d:a5:14,1.0,22.0,924.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.3505890369415283,18.46150779724121,2.8109117916652133,4.479262219985191,0.0,0.0,0.0,0.0,0
02:86:2e:5a:7c:5a,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,34.24873208999634,34.24873208999634,34.24873208999634,0.0,0.0,0.0,0.0,0.0,0
02:86:8c:b6:48:9e,1.0,29.0,1218.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.1076667308807373,3.953033924102783,1.341759477342878,0.9875155499642032,0.0,0.0,0.0,0.0,0
02:86:f2:d5:32:7e,1.0,13.0,546.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.5312204360961914,17.29271936416626,4.228046675523122,5.655130461174298,0.0,0.0,0.0,0.0,0
02:87:ca:db:54:e8,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,14.818036317825317,14.818036317825317,14.818036317825317,0.0,0.0,0.0,0.0,0.0,0
02:87:cf:16:48:e8,1.0,36.0,1512.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.18029379844665527,5.890902042388916,1.3856936182294572,1.292747569917986,0.0,0.0,0.0,0.0,0
02:88:7d:f7:e7:f2,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,12.318578481674194,12.318578481674194,12.318578481674194,0.0,0.0,0.0,0.0,0.0,0
02:89:00:f3:17:24,1.0,31.0,1302.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.18125247955322266,7.289252996444702,1.6572686990102132,1.4983132937939403,0.0,0.0,0.0,0.0,0
02:8a:32:03:84:c8,1.0,42.0,1764.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.5312104225158691,7.719188213348389,1.414614002879073,1.3040430021276204,0.0,0.0,0.0,0.0,0
02:8b:08:9e:49:8c,1.0,24.0,1008.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.3289821147918701,14.531798601150513,2.3203694198442544,3.070122526224434,0.0,0.0,0.0,0.0,0
